profile,seed,rating,policy,scenario,mmr_rank_divergence,visible_rank_volatility,rank_mmr_hysteresis_area,fairness_debt_index,exposure_risk_index
full_core,204,dynamic_k,multi_objective,proxy_waiting_heavy,27.14806470248785,172.45171406658844,2443.3258232239064,0.2842253294835856,0.5664006433253431
full_core,204,dynamic_k,multi_objective,rank_mmr_divergence,44.31795625757556,145.68897679247195,3988.6160631818,0.3132683623269257,0.5292900971543908
full_core,204,context_aware,nearest,rating_validity,28.61268148019889,187.99439949229875,2575.1413332179,0.5098057747298061,0.7517462677987741
full_core,204,drift_aware,nearest,rating_validity,26.49074473969112,111.94773764949709,2384.167026572201,0.5326757141846535,0.7402009828952346
full_core,204,dynamic_k,nearest,rating_validity,27.003693695546332,187.18097094053795,2430.33243259917,0.5478213336467739,0.7595450928261859
full_core,204,elo,nearest,rating_validity,18.23798777778292,159.54405665612157,1641.4189000004628,0.6344460422451371,0.7849241255466659
full_core,204,glicko_like,nearest,rating_validity,22.02057413556841,166.28977454991812,1981.8516722011568,0.6263000062537942,0.7805714509610819
full_core,204,dynamic_k,multi_objective,role_scarcity,28.12687695107512,171.9861848501367,2531.418925596761,0.30298775587043186,0.5190526653255672
full_core,204,dynamic_k,multi_objective,seasonal_reset,26.63875212435373,170.1678019301222,2397.4876911918354,0.295376259017985,0.5094369448841605
full_core,204,dynamic_k,multi_objective,skill_drift,27.91019816070504,172.02024006010953,2511.917834463454,0.2967965194004631,0.5105521428811823
full_core,204,dynamic_k,multi_objective,smurf_disruption,26.48355545175424,192.91562007048745,2383.5199906578814,0.3839224152852369,0.5353571058219341
full_core,204,dynamic_k,expanding,team_matchmaking,27.003693695546332,187.18097094053795,2430.33243259917,0.5478213336467739,0.7595450928261859
full_core,204,dynamic_k,fairness_constrained,team_matchmaking,27.63877927826697,186.4369772129305,2487.4901350440273,0.5141292952899138,0.7501250119538302
full_core,204,dynamic_k,multi_objective,team_matchmaking,27.14806470248785,172.45171406658844,2443.3258232239064,0.2842253294835856,0.5052110088730353
full_core,204,dynamic_k,nearest,team_matchmaking,27.003693695546332,187.18097094053795,2430.33243259917,0.5478213336467739,0.7595450928261859
full_core,204,dynamic_k,random,team_matchmaking,27.56742122533089,188.64836966911787,2481.06791027978,0.503961637111336,0.7518626760427226
full_core,204,dynamic_k,role_aware,team_matchmaking,26.699504070660502,172.70497896076412,2402.955366359445,0.1532655842121247,0.504454543642382
full_core,205,dynamic_k,multi_objective,cold_start,28.0526182750401,171.86926032490408,2524.735644753609,0.30147756595734243,0.5193322451532012
